Name,County,Date,Start Date and Time,End Date and Time,Latitude,Longitude,Acres Burned,Duration,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Precipitation,Wind Speed,Wind Gust,Wind Direction,Cloud Cover,Relative Humidity,Solar Radiation,Solar Energy,PDSI,NDVI,Elevation,Slope
Evergreen Fire ,Siskiyou,2022-03-12,2022-03-12 13:17:00+00:00,,41.4455854,-122.3685584,12.0,,56.0,30.5,45.8,20.1,0.02,35.8,59.9,127.04,29.8,38.97,382.0,17.9,-4.829999923706055,5601.0,1069,1.2371468544006348
Flanagan Fire ,Shasta,2022-03-04,2022-03-04 10:31:00+00:00,,40.67671,-122.4073,88.0,,59.6,43.9,52.4,29.6,0.0,19.7,31.0,294.13,36.5,43.14,181.0,7.8,-1.2200002670288086,5456.0,266,6.709780216217041
Gulch Fire ,Siskiyou,2022-03-12,2022-03-12 12:46:00+00:00,2022-03-14 11:02:27+00:00,41.9525087,-121.9015432,113.0,1.9280902777777778,59.4,20.8,42.2,17.7,0.01,29.4,50.5,149.46,30.7,43.19,210.9,16.7,-4.899999618530273,1490.0,1295,0.9274099469184875
Hollister Fire,Santa Barbara,2022-03-12,2022-03-12 11:35:00+00:00,2022-03-17 09:09:35+00:00,34.4687419,-120.2770391,120.0,4.899016203703703,68.1,35.4,50.2,35.2,0.0,16.3,20.8,183.48,3.8,60.33,301.5,20.6,-1.239999771118164,,51,12.76917839050293
Whitlow Fire,Siskiyou,2022-03-25,2022-03-25 21:23:21+00:00,2022-03-27 16:17:07+00:00,41.234712,-121.692093,10.0,1.7873379629629629,71.9,41.0,55.9,35.1,0.0,5.8,,40.0,0.0,52.79,383.0,20.7,-3.930000305175781,5603.0,1292,4.131796836853027
Jim Fire ,Orange,2022-03-02,2022-03-02 11:06:00+00:00,2022-03-30 11:56:16+00:00,33.6769121,-117.5181037,,28.034907407407406,84.1,43.0,63.1,31.9,0.0,10.5,19.7,164.59,5.7,36.18,436.7,20.4,-1.4399995803833008,6219.0,558,17.44705581665039
72 Fire,Riverside,2022-03-26,2022-03-26 18:18:21+00:00,2022-03-31 12:01:07+00:00,33.525345,-116.099728,,4.738032407407408,92.9,54.0,73.9,36.4,0.0,9.3,18.3,211.48,1.1,29.81,476.4,24.0,-3.5299997329711914,2903.0,-67,1.854334115982056
Platina Fire,Shasta,2022-04-27,2022-04-27 13:56:00+00:00,2022-04-30 09:24:18+00:00,40.44412,-122.690559,10.0,2.8113194444444445,73.5,50.8,61.8,33.4,0.0,8.8,,239.5,13.6,36.52,450.3,24.3,-3.2799997329711914,4074.0,462,2.218402147293091
111 Fire,Riverside,2022-04-30,2022-04-30 20:33:00+00:00,2022-05-01 22:28:47+00:00,33.510716,-115.916687,15.0,1.0804050925925925,96.9,58.0,81.2,32.3,0.0,16.5,34.4,260.91,0.1,21.98,525.8,30.3,-3.539999961853028,1313.0,-56,2.894191265106201
Pyrite Fire ,Riverside,2022-05-06,2022-05-06 12:51:00+00:00,2022-05-07 18:59:37+00:00,34.018021,-117.462367,60.0,1.2559837962962963,84.6,56.7,70.8,44.5,0.0,15.1,24.2,181.7,12.5,43.41,255.0,22.0,-3.390000343322754,1705.0,266,2.90432071685791
Dunnigan Fire ,Yolo,2022-05-20,2022-05-20 15:08:58+00:00,,38.824462,-122.049621,120.0,,82.7,58.0,70.6,22.1,0.0,30.8,41.8,336.13,8.5,17.09,501.5,30.7,-4.579999923706055,3489.0,108,1.5088073015213013
Willow Fire ,Contra Costa,2022-05-20,2022-05-20 12:08:00+00:00,,38.015611,-121.998735,28.0,,81.1,52.5,67.9,28.6,0.0,14.4,39.1,252.63,0.0,26.32,517.1,27.9,-2.5500001907348637,3411.0,92,9.386322021484377
Owens Fire,Mendocino,2022-05-20,2022-05-20 15:10:00+00:00,2022-05-22 19:07:49+00:00,38.8733747,-123.6641833,36.0,2.1651504629629628,55.9,47.5,52.0,27.8,0.0,13.3,26.4,257.5,0.0,41.58,512.1,27.7,,,0,0.0
Edmonston Fire,Kern,2022-05-19,2022-05-19 16:15:00+00:00,,34.935583,-118.873889,682.0,,79.1,61.8,70.4,40.0,0.0,27.7,43.7,272.38,0.0,33.95,490.7,28.3,-4.029999732971191,2558.0,424,21.969675064086918
Wilder Fire,Tehama,2022-05-24,2022-05-24 11:27:12+00:00,,40.150329,-122.275649,90.0,,97.1,68.0,84.2,32.8,0.0,23.0,32.2,308.79,0.0,17.24,489.9,28.2,-5.300000190734863,3161.0,117,3.032714366912842
Bull Fire ,San Luis Obispo,2022-05-24,2022-05-24 15:00:00+00:00,2022-05-24 17:30:15+00:00,35.0155237,-120.3564497,48.0,0.10434027777777778,73.0,48.3,59.3,49.9,0.0,9.4,,234.5,8.7,73.18,573.0,30.9,-3.810000419616699,3723.0,253,14.033645629882812
Elk Fire,San Bernardino,2022-05-26,2022-05-26 12:23:12+00:00,2022-05-31 08:22:37+00:00,34.090619,-116.447636,431.0,4.832928240740741,93.7,70.7,83.5,41.0,0.0,17.2,31.1,230.13,0.0,23.7,553.6,29.9,-3.390000343322754,1824.0,1166,4.759793281555176
River Fire ,Colusa,2022-05-24,2022-05-24 13:30:00+00:00,2022-05-28 08:52:34+00:00,39.2333948,-122.0246463,595.0,3.807337962962963,97.1,64.7,80.0,42.9,0.0,17.9,25.2,289.13,0.0,30.28,504.1,30.8,-5.890000343322754,3364.0,19,1.5142581462860107
Range Fire,Kern,2022-06-03,2022-06-03 10:59:00+00:00,,35.199501,-118.721683,93.0,,80.8,59.0,70.8,41.3,0.0,20.9,32.2,308.25,0.0,35.83,484.2,27.9,-4.659999847412109,3331.0,559,20.04399299621582
Old Fire,Napa,2022-05-31,2022-05-31 15:35:00+00:00,2022-06-05 16:03:21+00:00,38.370078,-122.270417,570.0,5.0196875,87.0,49.0,67.3,40.2,0.0,14.7,27.7,250.33,0.2,42.8,570.3,32.9,-3.1700000762939453,4155.0,122,8.610830307006836
Lost Lake Fire ,Riverside,2022-05-26,2022-05-26 21:31:18+00:00,2022-06-08 09:00:35+00:00,34.010838,-114.484173,5856.0,12.478668981481482,103.6,73.9,90.9,35.3,0.0,21.6,29.8,184.38,5.8,14.71,519.1,29.9,-3.810000419616699,1667.0,100,4.759548187255859
Eagle Fire,San Luis Obispo,2022-06-06,2022-06-06 17:50:00+00:00,2022-06-07 08:07:41+00:00,35.72373,-120.56019,36.0,0.5956134259259259,92.1,62.8,73.5,52.4,0.0,18.4,34.3,317.83,35.3,54.47,495.5,30.3,-3.5799999237060547,2223.0,317,3.704791784286499
Marsh Fire,Contra Costa,2022-06-09,2022-06-09 14:21:00+00:00,,37.895892,-121.696808,159.0,,93.7,56.8,74.7,49.4,0.0,15.5,21.9,259.79,0.0,47.23,258.1,14.9,-3.359999656677246,5899.0,32,0.9274099469184875
Park Fire,Butte,2022-06-09,2022-06-09 15:53:00+00:00,2022-06-11 17:07:51+00:00,39.385829,-121.431372,54.0,2.0519791666666665,97.1,66.1,82.5,56.2,0.0,13.8,20.8,202.0,0.5,45.07,528.8,45.7,-2.5699996948242188,4986.0,157,15.787477493286133
Barrett Fire,San Diego,2022-06-12,2022-06-12 18:16:43+00:00,2022-06-15 16:56:14+00:00,32.8134303,-116.5882585,65.0,2.9441087962962964,82.7,57.0,69.3,55.7,0.0,11.2,18.3,236.62,20.5,64.53,549.0,31.6,-2.8199996948242188,5904.0,1210,2.880708694458008
Brandie Fire,Yuba,2022-06-11,2022-06-11 17:22:09+00:00,,39.319804,-121.392285,72.0,,98.7,68.4,84.9,55.3,0.0,12.4,23.0,167.79,11.3,39.38,492.4,28.4,-2.5799999237060547,4225.0,164,5.128101825714111
Border 13 Fire,San Diego,2022-06-13,2022-06-13 14:56:33+00:00,,32.614832,-116.737119,577.0,,73.1,61.6,66.2,57.7,0.0,11.4,19.7,210.79,79.4,74.5,506.3,29.2,-2.9200000762939453,2854.0,454,4.310920238494873
Rancho Fire,Tehama,2022-06-13,2022-06-13 16:16:00+00:00,2022-06-19 14:01:33+00:00,40.00919,-122.45621,593.0,5.906631944444444,80.2,58.6,69.8,34.3,0.0,25.7,31.6,306.71,0.0,29.66,512.5,31.4,-5.5,3539.0,206,5.870285034179688
Sheep Fire,San Bernardino,2022-06-12,2022-06-12 06:45:19+00:00,2022-06-19 14:02:27+00:00,34.355593,-117.61508,865.0,7.3035648148148145,88.3,63.6,75.3,56.0,0.0,17.2,25.3,208.79,1.8,53.75,407.7,32.3,-3.0500001907348637,3856.0,1757,8.127092361450195
Graham Fire,Tehama,2022-06-10,2022-06-10 11:51:07+00:00,2022-06-16 14:02:56+00:00,40.05,-121.776,100.0,6.091539351851852,99.9,71.9,87.7,50.0,0.0,10.7,25.3,237.5,9.8,28.97,429.2,26.3,-2.3299999237060547,6121.0,602,23.2337589263916
Border 16,San Diego,2022-06-21,2022-06-21 10:08:00+00:00,2022-06-22 19:48:03+00:00,32.567333,-116.750667,70.0,1.4028125,78.1,64.8,70.2,59.3,0.0,9.0,,221.09,32.5,69.99,496.7,28.6,-3.1599998474121094,3551.0,190,18.775115966796875
99 Fire,Butte,2022-06-22,2022-06-22 12:00:00+00:00,2022-06-22 20:01:02+00:00,39.37879,-121.68694,66.0,0.33405092592592595,103.2,68.4,87.6,46.8,0.0,22.4,29.8,193.21,1.5,26.61,461.7,39.9,-5.420000076293945,6834.0,28,0.0
Romero Fire,Merced,2022-06-23,2022-06-23 18:34:00+00:00,2022-06-24 07:25:01+00:00,38.42619,-121.97785,422.0,0.5354282407407407,99.8,70.5,85.9,47.4,0.0,18.3,32.2,207.46,0.4,27.82,390.2,25.3,-4.090000152587891,2747.0,52,1.1837462186813354
Timm Fire,Solano,2022-06-23,2022-06-23 14:15:00+00:00,,38.42619,-121.97785,26.0,,99.8,70.5,85.9,47.4,0.0,18.3,32.2,207.46,0.4,27.82,390.2,25.3,-4.090000152587891,2747.0,52,1.1837462186813354
Kirker Fire ,Contra Costa,2022-06-24,2022-06-24 12:20:00+00:00,2022-06-24 17:20:49+00:00,37.97689,-121.908735,90.0,0.20890046296296297,97.9,62.3,76.9,49.0,0.0,15.1,20.8,298.63,0.1,42.87,477.3,30.9,-3.2200002670288086,2565.0,181,30.34640121459961
Tesla Fire,Alameda,2022-06-23,2022-06-23 17:39:00+00:00,,37.365652,-121.556086,524.0,,87.7,62.2,73.5,52.9,0.0,14.4,,249.29,15.6,52.11,480.7,29.4,-4.140000343322754,2794.0,703,19.77930450439453
Scenic Fire ,Contra Costa,2022-06-23,2022-06-23 14:37:00+00:00,,38.046255,-122.191103,120.0,,93.1,63.8,77.5,49.4,0.0,16.6,25.1,236.17,0.5,40.64,423.9,24.4,-3.810000419616699,3999.0,29,11.93891716003418
Roblar Fire ,Sonoma,2022-06-27,2022-06-27 15:47:53+00:00,2022-06-27 18:35:14+00:00,38.323263,-122.796221,63.0,0.11621527777777778,75.4,51.9,60.5,53.0,0.0,13.6,19.7,228.96,48.1,79.07,272.2,15.7,-2.729999542236328,5117.0,56,9.832242012023926
Edgewood,Santa Cruz,2022-06-21,2022-06-21 14:30:00+00:00,2022-06-26 11:38:28+00:00,37.459222,-122.27742,20.0,4.8808796296296295,93.1,61.0,76.6,45.9,0.0,19.9,31.1,277.78,2.5,37.9,517.0,31.6,-3.880000114440918,4426.0,234,3.704791784286499
Thunder Fire ,Kern,2022-06-22,2022-06-22 18:41:00+00:00,2022-06-27 13:30:00+00:00,34.936618,-118.889446,2500.0,4.784027777777778,75.8,63.7,69.6,40.5,0.07,21.2,43.6,83.61,50.7,38.35,233.5,17.7,-4.060000419616699,2335.0,415,6.490441799163818
Redwood Fire,Marin,2022-06-27,2022-06-27 16:27:00+00:00,,38.163521,-122.574563,113.0,,85.4,51.8,64.6,52.9,0.0,21.5,21.9,292.29,27.8,70.63,393.6,24.1,-3.25,3819.0,17,9.482728958129885
Burrows Fire ,Glenn,2022-06-28,2022-06-28 13:09:03+00:00,,39.713372,-122.55002,317.0,,100.2,69.6,86.0,41.0,0.0,13.9,20.8,127.42,0.0,22.98,377.9,21.8,-5.430000305175781,2624.0,264,2.7802884578704834
Ridge Fire,Siskiyou,2022-06-26,2022-06-26 08:13:12+00:00,,41.317476,-122.359698,12.0,,93.8,51.2,73.9,38.2,0.0,3.3,26.4,104.67,0.0,32.5,454.4,27.8,-3.729999542236328,6853.0,1228,5.228410243988037
Union Fire,Riverside,2022-06-25,2022-06-25 17:22:36+00:00,2022-06-29 17:00:00+00:00,33.968307,-117.462524,110.0,3.9843055555555558,98.9,61.9,80.4,42.8,0.0,19.4,25.2,224.41,0.0,31.05,284.4,24.6,-3.130000114440918,1762.0,226,2.9960708618164062
Nelson Fire,Butte,2022-06-30,2022-06-30 15:18:00+00:00,,39.524038,-121.650851,250.0,,92.0,59.0,76.2,50.2,0.0,18.2,23.0,156.21,0.0,45.14,574.8,49.7,-4.159999847412109,5224.0,48,3.02834153175354
Canyon Fire ,Alameda,2022-06-23,2022-06-23 13:47:38+00:00,,37.642217,-121.903018,71.0,,93.2,63.6,76.9,49.8,0.0,16.7,,268.75,2.7,42.16,415.4,26.9,-3.9499998092651367,5859.0,146,9.332852363586426
Camino Fire,San Luis Obispo,2022-06-28,2022-06-28 11:57:00+00:00,,35.136141,-120.437395,387.0,,79.1,53.0,64.3,53.0,0.0,10.9,,205.61,30.3,70.62,470.3,27.1,-3.659999847412109,4348.0,205,5.306689739227295
Sandra Fire,Butte,2022-06-30,2022-06-30 16:08:11+00:00,,39.480813,-121.366789,34.0,,90.2,59.8,75.3,47.2,0.0,15.3,23.0,157.79,0.0,40.56,569.7,49.2,-1.170000076293945,5716.0,636,10.506417274475098
Evan Hewes,Imperial,2022-06-29,2022-06-29 12:53:35+00:00,,32.79106,-115.71861,,,113.7,86.8,99.4,43.2,0.0,28.3,37.8,200.38,21.0,15.66,,,-2.8000001907348637,1851.0,-18,3.5466952323913574
Nome Fire,Mendocino,2022-07-05,2022-07-05 17:15:00+00:00,2022-07-06 07:00:00+00:00,39.8166571,-123.2055576,20.0,0.5729166666666666,77.0,64.1,69.1,57.4,0.02,17.6,,117.24,94.0,67.2,326.4,20.0,-3.380000114440918,4065.0,420,2.2122812271118164
Jan-Dar Fire,Butte,2022-07-04,2022-07-04 18:51:58+00:00,,39.42972,-121.430071,30.0,,85.1,58.1,72.5,52.4,0.0,11.1,19.7,177.79,53.3,51.88,523.6,45.2,-2.039999961853028,4855.0,192,3.670523166656494
Table Fire,Fresno,2022-07-01,2022-07-01 13:31:00+00:00,2022-07-03 18:00:00+00:00,37.013878,-119.576797,52.0,2.1868055555555554,97.2,62.5,80.2,48.1,0.0,12.7,,303.21,23.8,37.19,468.9,28.7,-4.390000343322754,3054.0,372,0.9274099469184875
Garrison Fire,Monterey,2022-07-04,2022-07-04 09:26:12+00:00,2022-07-05 18:00:00+00:00,35.8640822,-120.819059,138.0,1.3568055555555556,84.6,49.1,66.1,47.1,0.0,20.4,33.3,270.09,2.3,55.84,490.2,30.0,-3.060000419616699,2621.0,179,6.488492012023926
Porter Fire,Placer,2022-07-09,2022-07-09 15:36:05+00:00,,39.020051,-121.344587,166.0,,92.4,61.4,76.6,51.8,0.0,11.7,19.7,178.63,0.0,45.78,540.9,31.2,-5.229999542236328,2277.0,38,1.854334115982056
Bay Fire,Yuba,2022-07-08,2022-07-08 13:10:00+00:00,2022-07-10 18:00:00+00:00,39.300253,-121.372749,30.0,2.201388888888889,94.6,59.3,77.8,50.8,0.0,10.0,,166.42,0.0,43.68,526.5,30.3,-2.2799997329711914,4943.0,188,14.385883331298828
Rices Fire,Nevada,2022-06-28,2022-06-28 14:00:00+00:00,2022-07-11 14:22:11+00:00,39.319145,-121.192271,904.0,13.015405092592593,96.1,69.5,82.6,34.9,0.0,15.3,13.9,151.42,0.0,19.33,406.2,23.4,-2.59000015258789,6480.0,408,18.50506591796875
Herman Fire,Solano,2022-07-13,2022-07-13 16:56:00+00:00,,38.0936839,-122.1347757,115.0,,80.3,59.9,67.9,54.6,0.0,16.8,38.0,243.58,34.8,64.76,420.8,24.2,-3.739999771118164,2684.0,41,4.38678789138794
Harbison,San Diego,2022-07-12,2022-07-12 18:28:08+00:00,2022-07-13 14:35:35+00:00,32.7947379,-116.8460273,37.0,0.8385069444444444,77.6,61.4,67.4,57.4,0.0,10.8,16.7,280.33,43.1,72.3,434.9,25.0,-3.060000419616699,2948.0,184,1.4410884380340576
Grant Fire,Sacramento,2022-07-14,2022-07-14 17:46:00+00:00,,38.5570067,-121.1183895,74.0,,93.4,61.0,76.0,51.0,0.0,13.0,20.8,180.96,0.7,46.06,467.0,26.9,-2.9099998474121094,2799.0,57,2.3707878589630127
Riosa Fire,Placer,2022-07-17,2022-07-17 12:27:36+00:00,2022-07-18 08:23:25+00:00,38.9848309,-121.340201,38.0,0.8304282407407407,103.8,68.7,86.9,43.9,0.0,13.6,16.1,173.71,0.0,25.08,517.5,29.8,-4.619999885559082,2650.0,34,1.854334115982056
Hesperia Fire,San Bernardino,2022-06-06,2022-06-06 16:47:00+00:00,2022-06-10 08:17:41+00:00,34.31267,-117.34635,95.0,3.64630787037037,84.1,58.3,70.3,54.6,0.0,14.3,19.7,251.54,5.4,60.07,462.1,29.9,-1.9700002670288088,2941.0,994,0.9274099469184875
Rainbow Fire,Tehama,2022-07-16,2022-07-16 13:05:00+00:00,2022-07-19 06:00:00+00:00,40.010233,-122.433855,60.0,2.704861111111111,106.1,69.4,88.6,39.2,0.0,16.9,,204.0,0.1,21.06,499.1,30.5,-5.310000419616699,4185.0,237,7.285060405731201
Bell Fire,Mendocino,2022-07-17,2022-07-17 16:36:27+00:00,2022-07-20 07:00:00+00:00,39.90557,-123.598273,43.0,2.5996875,,,,,0.0,,,,,,,,2.930000305175781,4941.0,1107,5.165826797485352
Peter Fire ,Shasta,2022-07-14,2022-07-14 16:56:00+00:00,2022-07-19 08:06:46+00:00,40.4411992,-122.3182313,304.0,4.632476851851852,100.0,64.9,85.1,44.4,0.0,12.6,19.7,190.08,10.5,28.16,468.8,28.7,-5.300000190734863,4100.0,149,6.139884471893311
Border 27 Fire,San Diego,2022-07-17,2022-07-17 11:25:17+00:00,2022-07-19 17:00:00+00:00,32.6077664,-116.6077664,100.0,2.2324421296296295,78.6,63.1,69.1,62.4,0.0,9.7,20.8,267.0,36.5,80.23,370.9,21.4,-2.6999998092651367,2957.0,721,4.767822742462158
Flynn Fire ,Alameda,2022-07-19,2022-07-19 19:08:46+00:00,2022-07-20 07:00:00+00:00,37.719206,-121.656106,121.0,0.493912037037037,90.1,58.5,73.9,48.0,0.0,16.9,,296.42,2.0,44.79,529.7,30.5,-4.050000190734863,2257.0,287,15.619781494140623
Slate Fire ,Tuolumne,2022-07-21,2022-07-21 14:22:00+00:00,2022-07-22 17:30:00+00:00,37.935092,-120.4422218,64.0,1.1305555555555555,99.5,62.9,82.1,36.0,0.0,9.4,,309.21,0.0,23.85,521.8,30.1,-4.010000228881836,3459.0,419,6.019293308258057
Meadow Fire ,Mendocino,2022-07-19,2022-07-19 12:25:00+00:00,2022-07-22 18:30:00+00:00,39.058043,-123.33756,17.0,3.2534722222222223,94.4,52.8,72.4,42.4,0.0,13.9,20.8,248.67,0.8,37.36,449.6,25.9,-2.270000457763672,7187.0,673,7.4727888107299805
Anzar Fire,San Benito,2022-07-21,2022-07-21 15:21:00+00:00,2022-07-27 19:24:10+00:00,36.8927679,-121.604728,104.0,6.168865740740741,78.1,52.5,63.1,52.0,0.0,14.4,24.2,202.38,26.7,70.87,479.6,25.9,-4.409999847412109,4232.0,132,13.656503677368164
Winding Fire,Yuba,2022-07-18,2022-07-18 16:43:31+00:00,2022-07-26 08:00:00+00:00,39.314076,-121.27693,82.0,7.636446759259259,99.1,72.9,85.0,42.1,0.0,12.0,13.9,165.38,2.2,23.93,512.1,29.5,-1.7100000381469729,5466.0,645,4.03989839553833
Casner Fire,San Diego,2022-07-27,2022-07-27 12:18:00+00:00,,33.0819687,-116.7626279,174.0,,88.6,61.1,72.7,57.4,0.0,12.9,18.3,292.78,29.4,64.15,484.2,27.9,-2.989999771118164,3455.0,839,5.685104370117188
Highway Fire,San Bernardino,2022-07-29,2022-07-29 17:06:00+00:00,2022-07-31 13:09:50+00:00,34.312437,-117.3463886,28.0,1.8359953703703704,92.2,63.6,75.3,55.9,0.0,16.4,23.0,266.17,15.7,53.73,481.8,27.7,-1.6899995803833008,2789.0,993,0.9274099469184875
Pebble Fire,Fresno,2022-07-31,2022-07-31 14:27:00+00:00,,36.6760553,-119.1902259,55.0,,99.3,76.5,87.4,60.8,0.0,10.6,,232.38,32.3,43.48,211.3,12.2,-4.369999885559082,3279.0,385,2.311618566513061
Apple Fire,Yuba,2022-07-27,2022-07-27 15:08:00+00:00,2022-08-02 11:03:00+00:00,39.323167,-121.304167,39.0,5.829861111111111,94.2,66.0,80.6,52.1,0.0,7.1,,169.13,7.2,38.4,495.6,28.5,-3.8199996948242183,5409.0,395,20.05896377563477
Springs Fire,Tuolumne,2022-08-03,2022-08-03 15:16:00+00:00,2022-08-04 16:00:00+00:00,37.84349,-120.50806,51.0,1.0305555555555554,97.5,69.8,83.1,53.2,0.0,12.3,,334.92,0.0,37.03,468.7,27.0,-3.260000228881836,3268.0,328,7.962272644042969
Shackleford Fire,Siskiyou,2022-07-30,2022-07-30 18:06:00+00:00,2022-08-05 18:30:00+00:00,41.5734543,-123.0213226,31.0,6.016666666666667,103.4,66.9,86.1,48.1,0.0,15.0,40.3,156.65,11.6,28.21,322.6,19.7,-3.5699996948242188,7517.0,1169,21.602275848388672
Washburn Fire,Mariposa,2022-07-07,2022-07-07 14:13:08+00:00,2022-08-04 05:00:07+00:00,37.499,-119.614,4886.0,27.61596064814815,76.6,52.6,64.6,47.5,0.0,9.2,33.3,291.61,0.0,56.31,247.2,21.4,-3.0500001907348637,6848.0,1712,11.89831829071045
Marmot Fire,Tulare,2022-08-02,2022-08-02 13:35:00+00:00,2022-08-06 18:15:26+00:00,36.378236,-118.853671,127.0,4.19474537037037,100.0,71.5,85.9,60.8,0.0,9.3,,267.46,0.2,45.07,430.8,26.4,-4.390000343322754,4747.0,529,7.119674682617188
Meamber Fire,Siskiyou,2022-07-31,2022-07-31 19:17:00+00:00,2022-08-06 18:30:00+00:00,41.640867,-122.988315,63.0,5.967361111111111,100.2,67.5,81.8,51.9,0.06,10.8,,115.41,44.6,37.43,342.3,20.9,-4.010000228881836,4444.0,823,17.662918090820312
Sam Fire,Los Angeles,2022-08-10,2022-08-10 16:07:00+00:00,,34.765322,-118.732882,149.0,,87.2,66.8,75.7,40.7,0.0,21.1,30.0,229.38,0.0,29.19,509.5,27.5,-3.3199996948242188,2437.0,1032,2.7802884578704834
3-8 Fire,Lassen,2022-08-08,2022-08-08 02:30:00+00:00,2022-08-15 08:34:14+00:00,41.060445,-121.211449,14.0,7.252939814814815,95.0,53.1,74.0,44.3,0.03,17.2,31.6,117.86,25.6,38.93,446.7,25.7,-2.7100000381469727,5285.0,1407,1.854334115982056
Smokey Fire ,Siskiyou,2022-08-04,2022-08-04 09:05:00+00:00,2022-08-09 09:56:00+00:00,41.9708541,-122.7825581,34.0,5.035416666666666,98.3,60.3,80.1,39.8,0.0,15.7,21.9,133.65,31.8,26.57,282.6,16.3,-2.869999885559082,7611.0,945,4.653244018554688
Kelsey Fire,Siskiyou,2022-07-30,2022-07-30 21:17:00+00:00,2022-08-07 11:51:04+00:00,41.6430162,-123.1193265,85.0,7.60699074074074,103.7,67.2,86.5,47.8,0.0,15.0,40.3,156.52,12.1,27.6,322.6,19.7,-2.9200000762939453,7616.0,789,31.726078033447266
Eden Fire,Alameda,2022-08-15,2022-08-15 16:21:00+00:00,2022-08-15 23:52:31+00:00,37.70049,-121.97822,58.0,0.31355324074074076,88.5,57.2,71.4,53.8,0.0,13.3,,221.67,3.1,58.22,521.1,26.3,-2.6700000762939453,2260.0,241,13.213637351989746
Mesa Fire,Kern,2022-07-30,2022-07-30 16:05:00+00:00,,35.5745007,-118.4125811,222.0,,98.2,76.1,86.4,49.4,0.0,15.7,29.8,147.75,6.4,28.27,285.1,21.6,-3.689999580383301,2685.0,1086,14.807266235351562
Rail Fire,Kern,2022-08-14,2022-08-14 17:40:00+00:00,2022-08-17 18:30:00+00:00,35.2882644,-118.6292243,250.0,3.0347222222222223,91.5,64.0,78.4,36.8,0.0,15.7,28.9,270.79,0.0,23.78,546.4,27.5,-3.3500003814697266,2248.0,408,12.087115287780762
Point Fire,Lake,2022-08-20,2022-08-20 19:26:17+00:00,,38.9494,-122.6556,14.0,,94.0,55.7,73.1,52.1,0.0,10.8,18.3,110.13,2.4,52.73,374.0,26.9,-4.680000305175781,4061.0,459,2.7802884578704834
Wishon Fire,Tulare,2022-08-15,2022-08-15 17:15:00+00:00,2022-08-29 12:00:00+00:00,36.17768,-118.71829,325.0,13.78125,101.7,63.4,83.2,50.0,0.0,10.0,,227.09,0.0,35.14,522.2,28.2,-4.609999656677246,5039.0,1187,16.208892822265625
Pleasant Fire,Nevada,2022-08-20,2022-08-20 16:35:12+00:00,2022-08-29 16:00:00+00:00,39.2805,-121.1329,48.0,8.975555555555555,95.0,72.6,83.4,40.5,0.0,5.4,16.1,125.79,0.0,22.72,501.8,25.3,-1.869999885559082,5807.0,604,3.027676105499268
Oak Fire,Placer,2022-08-15,2022-08-15 15:48:00+00:00,2022-08-31 16:00:00+00:00,39.04941,-120.9526,22.0,16.008333333333333,93.6,66.3,80.2,29.3,0.0,6.1,15.0,157.09,0.3,16.28,79.9,5.2,-1.6499996185302734,6260.0,616,10.096575736999512
Ranch Fire,Humboldt,2022-08-29,2022-08-29 07:53:00+00:00,2022-09-01 17:00:00+00:00,41.4626,-123.9477,26.0,3.379861111111111,57.7,52.7,55.4,53.4,0.0,10.3,,141.0,94.4,92.97,263.1,14.2,2.5699996948242188,8602.0,126,25.709630966186523
Still Fire,Nevada,2022-08-27,2022-08-27 11:43:00+00:00,2022-08-29 16:00:00+00:00,39.0543,-121.1103,44.0,2.178472222222222,90.1,67.0,78.0,44.8,0.0,10.0,16.1,143.79,0.0,31.98,314.9,17.0,-2.020000457763672,5654.0,395,3.662197589874268
Quail Fire,Los Angeles,2022-08-17,2022-08-17 17:31:09+00:00,2022-08-18 19:18:02+00:00,34.48202,-118.60811,53.0,1.0742245370370371,94.7,73.0,82.6,45.0,0.0,16.2,25.3,113.3,5.7,27.96,533.1,26.9,-2.8199996948242188,2229.0,341,4.49151086807251
Branstetter Fire ,Shasta,2022-09-01,2022-09-01 12:13:00+00:00,,40.5336,-122.3975,34.0,,107.5,63.4,85.9,34.8,0.0,15.6,16.1,241.87,0.0,20.57,405.1,21.9,-4.439999580383301,4036.0,155,5.887583255767822
McCovey Fire,Humboldt,2022-08-29,2022-08-29 19:53:00+00:00,2022-08-30 17:30:40+00:00,41.4672,-123.9277,25.0,0.9011574074074075,57.7,52.8,55.4,53.4,0.0,10.3,,140.91,94.4,92.98,263.1,14.2,2.5699996948242188,8317.0,485,39.648284912109375
Tower Fire,Calaveras,2022-09-02,2022-09-02 16:18:02+00:00,,38.0182816,-120.7489517,73.0,,102.4,69.7,86.3,41.1,0.0,10.4,,288.5,0.1,22.99,374.7,18.9,-3.289999961853028,2606.0,326,3.886311054229736
Woods Fire,Tuolumne,2022-09-01,2022-09-01 20:40:00+00:00,,37.968,-120.4013,21.0,,103.6,66.3,84.1,40.8,0.0,8.0,,281.59,6.5,25.76,491.8,24.8,-3.59000015258789,4842.0,564,21.509260177612305
Border 32,San Diego,2022-08-31,2022-08-31 14:17:00+00:00,,32.612181,-116.707395,4456.0,,89.9,68.9,78.9,60.5,0.0,13.2,20.8,285.22,5.1,55.26,383.4,19.3,-2.609999656677246,2651.0,267,7.458759784698486
