Latitude,Longitude,Date,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Wind Chill,Heat Index,Precipitation,Precipitation Cover,Snow,Snow Depth,Wind Speed,Wind Gust,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Sea Level Pressure,Solar Radiation,Solar Energy,Weather Type,Info,Conditions
38.56184,-122.37828,2020-10-23,72.8,46.7,57.1,47.4,,,0.0,0.0,0.0,0.0,12.2,,247.63,7.6,36.9,72.29,1014.2,305.2,15.4,"Mist, Fog",,Partially cloudy
38.99,-120.394,2020-09-08,70.0,51.0,61.8,21.8,,,0.0,0.0,0.0,0.0,13.7,35.0,72.22,7.6,23.6,23.62,1015.2,460.1,24.8,Smoke Or Haze,,Clear
39.009454,-120.488892,2020-10-26,57.0,29.2,42.5,-8.6,20.2,,0.0,0.0,0.0,0.0,11.7,34.5,85.42,9.8,0.7,12.58,1022.8,324.9,15.2,Light Snow,,Clear
37.135474,-119.027309,2020-09-12,86.6,44.3,64.9,24.3,42.1,83.1,0.0,0.0,0.0,0.0,11.7,24.7,184.13,7.5,24.5,24.72,1018.0,220.6,11.1,Smoke Or Haze,,Clear
34.160265,-117.910498,2020-08-13,98.4,73.7,84.5,45.6,,94.1,0.0,0.0,0.0,0.0,14.1,23.0,209.35,9.9,31.6,27.61,1012.2,266.3,20.1,,,Partially cloudy
40.773,-120.536,2020-08-26,86.7,50.4,69.5,46.8,,83.5,0.0,0.0,0.0,0.0,15.3,,190.96,3.7,33.6,49.27,1014.0,379.3,20.5,"Mist, Smoke Or Haze",,Partially cloudy
35.4335197,-120.1243296,2020-08-25,81.6,60.5,68.1,59.3,,82.2,0.0,0.0,0.0,0.0,18.0,,228.67,7.7,38.6,75.3,1011.1,406.4,23.4,"Mist, Fog, Smoke Or Haze",,Partially cloudy
39.276,-123.013667,2020-08-18,102.8,66.3,82.6,53.3,,100.7,0.0,0.0,0.0,0.0,16.1,30.0,266.23,9.8,0.0,51.35,1014.9,295.7,16.0,,,Clear
34.438759,-118.758965,2020-08-17,95.1,72.8,82.2,62.6,,95.7,0.0,0.0,0.0,0.0,9.6,,177.17,8.5,9.3,54.19,1012.4,424.9,21.4,"Fog, Smoke Or Haze",,Clear
36.90933,-119.2439,2020-08-04,97.8,66.9,83.0,50.4,,94.1,0.0,0.0,0.0,0.0,15.6,24.2,289.67,9.9,12.4,35.18,1012.1,478.9,27.6,,,Clear
34.51853,-118.59699,2020-08-01,97.4,70.7,84.2,49.0,,93.9,0.0,0.0,0.0,0.0,14.4,27.7,202.92,9.9,0.0,31.4,1012.2,453.9,27.8,,,Clear
40.34659,-121.6415,2020-08-01,101.5,65.3,83.8,43.7,,96.4,0.0,0.0,0.0,0.0,10.8,17.2,105.29,10.4,0.0,27.89,1013.3,456.5,26.3,,,Clear
34.17363,-117.889503,2020-07-30,100.0,66.5,81.6,53.3,,96.1,0.0,0.0,0.0,0.0,14.6,19.7,198.39,9.5,3.2,42.24,1013.3,466.3,26.9,Smoke Or Haze,,Clear
41.699,-121.477,2020-07-24,86.7,46.9,68.2,41.5,,83.3,0.0,0.0,0.0,0.0,13.5,24.2,180.36,9.7,6.2,43.58,1014.8,363.3,23.5,,,Clear
37.813779,-120.312565,2020-08-20,94.6,67.7,79.8,43.3,,90.1,0.0,0.0,0.0,0.0,7.7,,306.67,6.3,53.9,30.3,1011.7,302.9,19.6,Smoke Or Haze,,Partially cloudy
39.776,-122.673,2020-08-16,102.8,78.9,89.2,55.9,,100.9,0.0,0.0,0.0,0.0,11.1,20.8,172.75,12.7,7.4,33.91,1011.7,265.1,14.3,,,Clear
34.08056,-116.98669,2020-09-05,98.0,58.1,78.8,40.1,,92.9,0.0,0.0,0.0,0.0,12.4,23.0,92.83,9.9,11.0,31.32,1019.8,268.7,18.4,,,Clear
41.591948,-120.374514,2020-12-03,53.5,18.5,32.8,16.9,11.7,,0.0,0.0,0.25,3.1,10.9,,191.67,9.3,0.0,56.07,1027.6,215.5,18.6,Smoke Or Haze,,Snow
33.773754,-117.051463,2020-12-03,68.4,36.9,55.6,3.4,37.2,,0.0,0.0,0.0,0.0,16.0,32.2,85.88,9.9,0.0,13.02,1023.2,241.8,10.4,Smoke Or Haze,,Clear
34.146195,-117.778561,2020-11-06,78.3,54.5,68.0,45.2,,,0.01,4.17,0.0,0.0,14.9,25.5,265.46,8.8,49.9,48.67,1006.2,235.9,12.7,"Mist, Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
40.41486,-122.342,2020-10-25,64.9,44.4,56.1,16.9,,,0.0,0.0,0.0,0.0,33.8,47.7,167.0,9.9,0.2,28.63,1016.6,289.8,12.5,,,Clear
33.893351,-117.62109,2020-12-01,83.8,34.5,54.3,29.0,32.7,81.0,0.0,0.0,0.0,0.0,14.7,20.8,106.17,9.8,0.0,47.24,1017.9,197.7,12.8,Smoke Or Haze,,Clear
41.4435,-120.87054,2020-11-17,57.8,36.0,45.6,29.4,28.4,,0.01,4.17,0.96,3.94,42.5,68.4,191.25,9.8,45.6,56.98,1009.2,35.5,1.5,"Squalls, Light Rain",,"Snow, Partially cloudy"
33.743842,-117.674967,2020-12-02,79.1,43.6,61.6,26.5,,,0.0,0.0,0.0,0.0,13.8,40.2,109.21,9.3,9.1,33.08,1017.9,259.7,13.1,Smoke Or Haze,,Clear
37.25086,-119.51982,2021-01-19,63.8,43.2,52.5,30.4,40.0,,0.0,0.0,0.0,0.0,13.9,20.8,239.58,9.0,13.0,46.24,1011.0,244.2,11.4,"Light Rain, Smoke Or Haze",,Clear
37.18259,-122.28823,2021-01-18,75.2,52.7,64.3,28.7,,,0.0,0.0,0.0,0.0,18.9,34.4,264.29,9.4,25.9,32.08,1013.6,255.5,12.0,"Mist, Smoke Or Haze",,Partially cloudy
37.08931,-122.10509,2021-01-19,67.8,50.8,59.2,17.1,,,0.0,0.0,0.0,0.0,20.8,33.4,192.38,9.9,5.7,19.62,1012.7,275.8,11.9,,,Clear
34.20955,-118.83967,2021-01-14,88.5,52.9,74.0,29.9,,84.7,0.0,0.0,0.0,0.0,23.8,35.6,49.33,9.9,6.5,22.75,1020.8,257.8,13.9,,,Clear
33.52871,-116.10723,2021-01-19,66.7,50.8,60.5,25.5,,,0.0,0.0,0.0,0.0,13.9,25.3,301.08,9.9,51.5,28.33,1011.6,73.1,3.2,Light Rain,,Partially cloudy
37.18381,-122.13372,2021-01-19,67.1,52.2,59.1,17.3,,,0.0,0.0,0.0,0.0,22.7,34.5,188.75,9.9,7.5,19.72,1013.4,271.3,11.7,Light Rain,,Clear
36.98767,-121.83627,2021-01-19,69.1,48.7,60.0,17.2,,,0.0,0.0,0.0,0.0,19.1,42.3,89.13,9.9,0.0,19.45,1011.7,266.1,11.5,,,Clear
35.5819816117628,-117.591073443333,2021-03-14,70.9,34.3,53.8,21.2,29.9,,0.0,0.0,0.0,0.0,10.8,33.6,222.57,10.3,1.4,32.02,1017.4,327.3,17.7,,,Clear
40.6758842,-122.0536419,2021-04-01,78.6,42.3,60.4,36.5,40.3,,0.0,0.0,0.0,0.0,13.1,,178.75,9.9,0.0,46.39,1014.3,339.1,20.8,,,Clear
32.958961,-116.582369,2021-04-12,68.8,54.4,58.8,50.1,,,0.0,0.0,0.0,0.0,14.0,21.9,223.46,8.2,68.4,73.88,1009.9,539.8,27.2,Mist,,Partially cloudy
38.99914,-123.35838,2021-04-18,80.6,42.8,61.3,34.6,45.8,78.8,0.0,0.0,0.0,0.0,13.6,22.9,268.46,9.9,0.0,43.11,1019.9,468.1,27.0,Mist,,Clear
38.8843712846835,-122.517715553264,2021-04-29,79.0,43.8,59.6,43.1,,,0.0,0.0,0.0,0.0,11.5,19.7,157.29,9.2,20.1,58.63,1022.1,569.2,30.7,"Mist, Fog",,Clear
38.223179,-120.856628,2021-04-29,88.1,53.5,69.8,38.8,,84.4,0.0,0.0,0.0,0.0,10.6,,187.7,9.9,0.0,34.82,1021.9,155.0,13.4,,,Clear
33.86972,-117.044072,2021-05-05,91.1,51.3,71.0,43.2,,87.1,0.0,0.0,0.0,0.0,18.3,23.7,184.95,9.9,2.4,43.8,1013.9,467.7,26.9,,,Clear
33.532246,-116.767011,2021-05-04,89.4,56.3,73.0,42.1,,85.5,0.0,0.0,0.0,0.0,17.6,24.2,222.25,9.5,3.8,38.45,1012.5,559.9,30.2,Smoke Or Haze,,Clear
38.9743823,-121.5896697,2021-04-19,84.9,47.6,67.4,40.5,,82.1,0.0,0.0,0.0,0.0,8.8,,118.78,9.9,0.0,41.23,1015.8,573.9,31.0,,,Clear
34.449686,-118.616276,2021-04-28,82.1,51.4,67.7,27.6,,79.7,0.0,0.0,0.0,0.0,19.7,34.4,234.13,9.9,0.0,28.19,1018.2,385.6,29.2,Smoke Or Haze,,Clear
38.03106,-120.85258,2021-05-08,83.7,53.2,68.5,33.1,,80.9,0.0,0.0,0.0,0.0,15.9,29.8,322.46,9.9,0.0,30.55,1014.8,133.5,11.5,,,Clear
39.2510745,-121.361339,2021-05-12,92.8,58.7,76.8,37.7,,88.4,0.0,0.0,0.0,0.0,7.9,15.0,119.25,9.7,0.0,26.8,1013.0,493.9,28.5,Smoke Or Haze,,Clear
38.773294,-121.034998,2021-05-01,75.7,49.7,63.7,42.1,47.5,,0.0,0.0,0.0,0.0,15.3,16.1,170.92,9.9,1.3,47.28,1015.2,486.8,28.0,,,Clear
38.28328,-121.45965,2021-05-08,87.6,58.2,73.9,26.7,,84.0,0.0,0.0,0.0,0.0,24.7,35.0,329.0,9.9,0.3,19.12,1014.9,264.5,22.9,,,Clear
37.560209,-120.419624,2021-05-14,86.0,54.4,69.3,48.0,,83.2,0.0,0.0,0.0,0.0,11.9,,309.61,9.9,0.0,50.26,1010.8,439.8,25.3,,,Clear
41.1849445,-123.6986222,2020-07-20,60.4,54.1,56.6,51.8,,,0.0,0.0,0.0,0.0,8.8,,237.42,3.9,95.1,84.05,1016.0,515.3,31.5,"Mist, Fog, Smoke Or Haze",,Overcast
34.454231,-117.663815,2021-05-12,86.0,58.2,70.5,45.9,,83.1,0.0,0.0,0.0,0.0,19.7,30.5,227.67,8.1,11.4,44.0,1014.9,560.9,30.3,"Mist, Smoke Or Haze",,Clear
34.7591895,-118.5044868,2021-05-20,62.2,46.7,54.5,23.8,37.1,,0.0,0.0,0.0,0.0,34.4,45.9,306.79,9.8,2.0,31.62,1010.8,536.5,30.9,Smoke Or Haze,,Clear
40.971612,-120.094517,2021-05-14,80.1,40.6,62.4,31.8,,78.4,0.0,0.0,0.0,0.0,16.3,28.9,212.95,9.9,17.9,35.33,1014.7,256.3,14.8,,,Clear
33.965596,-117.471517,2021-05-24,93.8,53.7,73.5,39.3,,89.1,0.0,0.0,0.0,0.0,19.4,26.9,180.05,9.9,0.3,36.46,1014.2,326.3,23.5,,,Clear
37.45646,-120.00392,2021-05-27,80.5,51.5,66.5,41.8,,78.9,0.0,0.0,0.0,0.0,13.6,32.2,306.63,9.9,0.0,43.98,1016.1,555.9,32.0,,,Clear
34.079046,-118.558938,2021-05-14,68.5,58.5,61.9,52.3,,,0.0,0.0,0.0,0.0,12.3,20.8,214.83,9.4,68.5,71.8,1014.9,354.6,23.0,Mist,,Partially cloudy
36.862017253092894,-119.348412180029,2021-05-31,100.6,70.0,85.7,53.9,,98.0,0.0,0.0,0.0,0.0,13.9,,189.0,9.9,16.4,37.07,1010.4,489.2,29.9,,,Clear
37.1619216,-119.5166045,2021-05-31,97.7,68.7,83.7,53.0,,94.7,0.0,0.0,0.0,0.0,10.9,,180.21,9.9,13.8,37.84,1010.4,508.0,29.3,,,Clear
37.2448494401916,-119.860478362096,2021-06-06,89.9,63.3,75.8,49.8,,86.4,0.0,0.0,0.0,0.0,11.7,37.8,287.33,9.9,15.4,42.81,1007.5,506.2,29.2,,,Clear
38.899722,-122.238889,2021-06-09,74.7,51.9,62.2,39.9,,,0.0,0.0,0.0,0.0,18.4,28.9,183.38,9.9,20.2,46.44,1018.0,464.4,28.4,Lightning Without Thunder,,Clear
33.3157115652491,-117.34832277422,2021-06-09,74.9,53.9,65.0,50.8,,,0.0,0.0,0.0,0.0,13.8,22.5,159.29,9.9,11.8,61.79,1018.2,510.7,27.6,,,Clear
34.3832472034404,-117.418354641222,2021-06-09,80.8,59.2,67.9,47.0,,79.5,0.0,0.0,0.0,0.0,18.2,27.1,216.25,9.9,25.9,50.32,1017.3,550.4,31.7,,,Partially cloudy
39.1956433,-121.3587065,2021-06-13,90.6,62.7,77.0,55.5,,88.1,0.0,0.0,0.0,0.0,16.0,18.6,144.42,9.9,0.0,51.0,1011.4,505.3,29.1,,,Clear
37.24042,-121.76309,2021-06-14,76.7,60.3,67.3,54.6,,,0.0,0.0,0.0,0.0,18.6,26.4,206.25,9.2,40.9,65.92,1017.0,455.0,26.2,"Mist, Fog",,Partially cloudy
38.3046414,-120.9608439,2021-06-13,84.8,61.6,72.1,54.6,,82.9,0.0,0.0,0.0,0.0,12.9,25.3,202.79,9.9,0.0,56.97,1013.5,322.9,27.9,Smoke Or Haze,,Clear
39.181047,-121.450982,2020-10-07,89.3,56.5,70.7,39.9,,85.8,0.0,0.0,0.0,0.0,8.0,,130.88,9.2,12.1,34.43,1011.1,263.1,12.3,Smoke Or Haze,,Clear
38.79988,-121.01273,2021-06-16,91.9,61.7,76.8,35.3,,87.5,0.0,0.0,0.0,0.0,7.1,,159.5,9.9,0.0,24.45,1016.4,500.0,28.8,,,Clear
33.67127,-116.94956,2021-06-15,106.3,66.4,86.1,43.9,,100.5,0.0,0.0,0.0,0.0,9.5,,221.82,9.9,0.3,29.12,1011.9,475.1,27.4,,,Clear
39.77144,-121.76629,2021-06-17,107.8,66.3,88.0,36.8,,102.0,0.0,0.0,0.0,0.0,12.0,24.2,207.61,14.2,2.8,18.45,1008.2,494.9,30.3,,,Clear
36.47887,-119.10788,2021-06-18,109.7,77.7,92.9,60.0,,110.6,0.0,0.0,0.0,0.0,14.5,36.8,200.21,9.4,0.6,36.28,1005.2,278.3,23.0,"Thunderstorm, Light Rain, Smoke Or Haze",,Clear
40.61468,-122.49164,2021-06-15,85.6,58.0,72.0,37.5,,82.4,0.0,0.0,0.0,0.0,11.3,,139.19,9.9,0.0,33.74,1017.2,392.7,22.6,,,Clear
33.5812044,-116.4518615,2021-06-13,109.2,77.3,93.9,38.7,,102.4,0.0,0.0,0.0,0.0,15.3,32.2,242.38,9.9,0.0,16.84,1007.1,574.7,33.1,"Light Rain, Smoke Or Haze",,Clear
38.728881,-121.39247,2021-06-21,90.6,61.6,74.7,48.1,,86.8,0.0,0.0,0.0,0.0,15.4,23.0,175.5,9.9,24.0,42.07,1009.9,409.7,23.6,,,Clear
37.118582,-121.584194,2021-06-25,75.6,57.1,62.7,54.0,,,0.0,0.0,0.0,0.0,18.3,28.9,209.5,9.9,51.9,74.51,1016.1,491.5,28.3,,,Partially cloudy
33.337282,-117.095858,2021-06-23,78.2,60.6,67.4,60.0,,,0.01,16.67,0.0,0.0,9.6,16.1,209.29,9.4,30.6,78.78,1013.9,291.6,17.8,Light Rain,,"Rain, Partially cloudy"
38.659971,-120.876096,2021-06-26,93.6,70.5,81.1,51.5,,90.6,0.0,0.0,0.0,0.0,8.7,,173.5,9.9,0.0,37.4,1015.0,434.4,26.6,,,Clear
35.442533,-118.793912,2021-06-26,96.2,70.7,84.4,51.5,,93.6,0.0,0.0,0.0,0.0,12.3,21.9,263.21,9.0,0.1,33.52,1011.6,526.1,30.3,,,Clear
40.10806,-122.16025,2021-06-15,89.1,61.0,75.4,36.8,,85.1,0.0,0.0,0.0,0.0,10.3,,124.0,10.1,0.0,28.32,1017.5,484.6,29.7,,,Clear
41.562302,-120.497502,2021-06-24,88.9,51.1,69.4,42.7,,85.1,0.02,4.17,0.0,0.0,22.9,43.7,164.24,9.9,24.1,41.57,1017.2,434.6,25.0,Light Rain,,Rain
33.740058,-117.050236,2021-06-28,102.3,63.7,79.5,58.3,,101.6,0.0,0.0,0.0,0.0,24.5,21.9,202.21,9.9,2.0,53.82,1006.7,503.1,27.2,,,Clear
36.932,-119.735,2021-06-27,105.2,76.9,91.1,59.5,,105.6,0.0,0.0,0.0,0.0,16.3,29.9,274.45,9.9,17.7,37.24,1006.0,386.2,25.0,,,Clear
41.917209,-122.374848,2021-06-28,105.6,66.6,87.9,44.0,,100.9,0.0,0.0,0.0,0.0,22.9,35.8,134.71,9.9,19.0,23.93,1007.8,526.2,32.2,Smoke Or Haze,,Clear
36.10007,-119.017899,2021-07-03,100.9,70.1,85.7,54.1,,100.3,0.0,0.0,0.0,0.0,10.1,,245.48,9.9,1.1,35.71,1011.1,428.4,27.8,,,Clear
36.802809,-119.393795,2021-07-04,99.9,71.1,85.0,54.4,,96.0,0.0,0.0,0.0,0.0,12.3,,273.25,9.9,22.2,38.52,1011.5,523.6,30.2,Smoke Or Haze,,Clear
34.919,-118.891,2021-06-27,101.8,77.2,87.7,43.2,,96.9,0.0,0.0,0.0,0.0,19.3,38.0,209.79,9.7,0.0,22.46,1012.8,395.6,28.5,,,Clear
39.253647,-123.224377,2021-07-07,99.0,53.1,75.3,45.4,,93.8,0.0,0.0,0.0,0.0,11.4,15.0,274.78,9.9,0.0,43.48,1011.4,478.8,27.6,,,Clear
37.865193,-121.667665,2021-07-11,92.8,61.9,75.7,49.3,,89.6,0.0,0.0,0.0,0.0,15.1,29.8,290.79,9.8,0.0,42.2,1010.6,448.8,25.9,,,Clear
40.039,-121.406,2021-06-27,103.2,74.8,88.5,58.5,,103.8,0.0,0.0,0.0,0.0,12.8,17.2,155.75,15.1,6.2,37.99,1006.3,494.8,30.3,,,Clear
37.028657668133,-119.254844094822,2021-06-30,102.4,75.9,88.4,58.7,,102.1,0.0,0.0,0.0,0.0,15.0,43.6,268.75,9.9,33.7,38.84,1007.9,387.9,22.3,,,Partially cloudy
36.151231,-121.558858,2021-06-18,72.2,55.4,63.2,52.7,,,0.0,0.0,0.0,0.0,14.6,,253.79,6.9,14.8,69.61,1008.6,368.9,31.9,"Mist, Smoke Or Haze",,Clear
36.03887,-118.76857,2021-06-18,110.4,79.6,93.8,56.7,,108.3,0.0,0.0,0.0,0.0,14.3,36.8,205.5,9.6,0.4,31.53,1005.3,219.9,18.2,"Thunderstorm, Light Rain, Smoke Or Haze",,Clear
34.20849,-117.280416,2021-06-28,99.6,66.2,79.3,60.0,,100.6,0.0,0.0,0.0,0.0,17.3,25.3,221.38,9.7,12.6,54.95,1005.4,383.3,26.2,,,Clear
34.808751,-118.87933,2021-07-04,89.6,70.6,79.3,32.2,,85.6,0.0,0.0,0.0,0.0,19.9,31.1,240.29,9.9,0.0,18.39,1016.8,502.3,28.9,,,Clear
38.0975072,-122.7418335,2021-07-14,75.4,51.2,60.5,51.3,,,0.0,0.0,0.0,0.0,13.4,21.8,195.73,9.8,46.0,74.16,1013.5,467.3,28.6,Mist,,Partially cloudy
41.25272,-121.82403,2021-07-11,100.5,63.0,82.3,44.3,,96.6,0.0,0.0,0.0,0.0,5.7,23.0,234.65,9.0,0.0,27.67,1016.0,431.6,26.4,Smoke Or Haze,,Clear
41.80728,-120.638464,2021-07-05,95.3,50.5,75.4,38.0,,90.5,0.0,0.0,0.0,0.0,18.3,25.3,218.73,9.9,0.0,31.4,1017.4,406.9,26.4,Smoke Or Haze,,Clear
41.665191,-122.054254,2021-06-28,102.8,64.0,85.4,45.4,,98.6,0.0,0.0,0.0,0.0,13.7,33.3,114.79,9.9,11.6,27.65,1009.0,455.2,27.9,Smoke Or Haze,,Clear
32.578481,-116.634023,2021-07-15,79.6,67.5,72.2,61.0,,,0.0,0.0,0.0,0.0,10.5,,253.35,9.8,40.8,68.56,1015.1,421.3,24.3,,,Partially cloudy
40.1703,-122.64768,2021-07-14,97.9,66.1,82.3,50.6,,93.9,0.0,0.0,0.0,0.0,16.8,23.0,153.71,9.9,0.4,36.89,1010.3,339.9,22.0,Smoke Or Haze,,Clear
37.350823,-119.869785,2021-07-11,102.0,75.0,87.7,49.7,,97.9,0.0,0.0,0.0,0.0,12.1,25.9,307.04,9.9,12.8,29.53,1008.7,461.5,28.2,,,Clear
40.860525,-122.348956,2021-06-30,101.1,70.4,86.3,51.8,,97.9,0.0,0.0,0.0,0.0,10.0,21.9,128.88,9.1,4.1,33.57,1008.9,477.7,32.7,Smoke Or Haze,,Clear
39.999396,-122.55195,2021-07-17,100.1,64.9,83.7,44.3,,95.1,0.0,0.0,0.0,0.0,13.1,17.2,181.77,10.0,0.8,28.57,1011.2,467.0,30.3,Smoke Or Haze,,Clear
33.889516,-117.070814,2021-07-20,96.9,67.4,82.1,48.3,,94.6,0.0,0.0,0.0,0.0,14.9,20.6,227.09,9.9,1.9,31.68,1015.0,531.6,28.7,,,Clear
39.383922,-121.24684,2021-07-20,95.3,72.9,82.8,45.8,,91.0,0.0,0.0,0.0,0.0,11.6,20.8,147.38,9.9,0.5,28.8,1014.4,535.9,28.9,,,Clear
40.86955,-120.45187,2021-07-18,96.2,48.7,74.3,29.8,,91.2,0.0,0.0,0.0,0.0,17.4,19.7,178.55,8.5,1.1,23.41,1019.4,436.9,26.7,Smoke Or Haze,,Clear
41.28523,-121.77593,2021-07-09,99.9,55.7,79.1,40.5,,95.0,0.0,0.0,0.0,0.0,6.9,,203.7,9.8,0.3,28.91,1017.1,438.7,28.4,,,Clear
32.82731,-116.6253,2021-07-10,87.2,65.7,75.5,55.9,,85.5,0.0,0.0,0.0,0.0,12.0,19.7,234.5,9.8,1.6,52.92,1013.5,415.6,23.9,,,Clear
37.8024,-118.8745,2021-07-12,99.0,52.4,78.4,43.7,,95.2,0.0,0.0,0.0,0.0,24.2,39.7,216.74,9.9,12.0,34.56,1020.2,257.1,17.6,"Lightning Without Thunder, Light Rain",,Clear
38.4504695,-119.7512546,2021-06-25,78.4,42.2,61.8,38.5,,,0.0,0.0,0.0,0.0,9.3,20.8,151.82,9.8,19.7,49.12,1019.8,151.9,9.3,Smoke Or Haze,,Clear
35.65927,-120.560856,2021-07-31,95.7,59.0,74.0,49.2,,91.1,0.0,0.0,0.0,0.0,19.6,26.4,237.75,9.9,2.8,49.08,1015.8,482.4,27.8,,,Clear
40.466364,-122.482826,2021-08-01,104.0,70.5,88.0,49.0,,98.9,0.0,0.0,0.0,0.0,15.9,20.8,137.21,9.9,0.2,30.32,1013.9,467.2,26.9,Smoke Or Haze,,Clear
34.7479248,-118.8217926,2021-07-31,92.9,72.9,81.5,38.1,,88.5,0.0,0.0,0.0,0.0,18.4,29.8,185.43,9.9,0.5,21.95,1019.7,520.9,30.0,,,Clear
40.604986,-122.506112,2021-08-04,100.8,65.0,83.9,37.8,,95.3,0.0,0.0,0.0,0.0,12.9,20.8,191.7,9.7,0.0,22.14,1010.4,363.5,19.6,Smoke Or Haze,,Clear
41.034362,-121.89008,2021-08-07,93.8,58.0,75.5,45.9,,90.1,0.0,0.0,0.0,0.0,8.4,,89.63,3.6,94.7,37.06,1013.6,383.9,20.7,Smoke Or Haze,,Overcast
38.250596,-122.727542,2021-08-13,73.8,55.6,63.0,55.4,,,0.0,0.0,0.0,0.0,13.5,25.3,252.71,9.7,45.8,78.26,1017.0,392.9,21.2,Mist,,Partially cloudy
38.826123,-122.581257,2021-08-13,82.3,57.2,67.4,53.2,,81.4,0.0,0.0,0.0,0.0,11.9,19.7,162.88,9.7,32.1,63.22,1016.1,244.6,13.2,"Mist, Smoke Or Haze",,Partially cloudy
34.23604,-117.65989,2021-08-03,100.0,72.3,84.1,44.9,,95.6,0.0,0.0,0.0,0.0,16.8,19.7,202.36,9.9,4.2,26.77,1013.1,446.4,27.3,,,Clear
36.199833,-118.722167,2021-07-26,95.3,73.8,83.3,51.8,,91.7,0.0,0.0,0.0,0.0,12.1,,156.04,9.9,9.5,35.65,1011.6,238.6,17.2,Light Rain,,Clear
35.41153,-118.46461,2021-07-20,93.6,65.6,81.7,44.1,,89.5,0.0,0.0,0.0,0.0,18.2,24.2,249.14,9.4,1.8,28.23,1019.1,585.5,31.6,,,Clear
40.183504,-120.8468224,2021-07-29,96.9,55.5,78.3,35.9,,91.9,0.0,0.0,0.0,0.0,21.9,,225.71,8.6,0.0,24.71,1020.1,336.8,19.4,"Light Rain, Smoke Or Haze",,Clear
38.054116,-120.867498,2021-07-30,100.6,69.8,85.7,51.4,,98.2,0.0,0.0,0.0,0.0,12.1,,265.21,9.9,0.2,32.76,1011.3,250.7,21.7,,,Clear
34.85178,-118.81448,2021-07-11,97.9,82.1,89.4,40.0,,93.4,0.0,0.0,0.0,0.0,25.8,35.8,320.88,9.9,0.0,18.38,1017.1,501.3,27.1,,,Clear
41.68499,-121.53946,2021-08-06,85.9,46.9,68.1,40.2,,82.6,0.0,0.0,0.0,0.0,11.8,,129.54,9.5,0.0,43.57,1019.2,511.6,27.6,Smoke Or Haze,,Clear
39.834099,-123.637032,2021-08-14,,,,,,,0.0,,,,,,,,,,,,,,No data available,
39.403918,-121.30845,2021-08-11,101.4,72.8,86.8,50.9,,98.6,0.0,0.0,0.0,0.0,8.8,,207.33,9.9,22.7,30.24,1012.7,441.3,25.4,,,Clear
40.616416,-122.514391,2021-08-25,89.0,56.3,73.3,40.9,,85.3,0.0,0.0,0.0,0.0,10.0,17.2,160.91,9.3,0.0,32.91,1012.9,441.4,22.2,Smoke Or Haze,,Clear
33.474823,-116.659688,2021-08-24,97.6,66.4,81.8,48.2,,93.2,0.0,0.0,0.0,0.0,11.2,19.7,208.87,9.2,0.0,36.33,1011.1,449.0,22.6,"Mist, Smoke Or Haze",,Clear
33.918089,-116.877776,2021-08-25,99.7,68.4,83.3,43.8,,95.6,0.0,0.0,0.0,0.0,15.0,26.0,225.35,9.8,10.7,27.11,1014.4,278.5,15.0,,,Clear
39.216752,-121.040771,2021-08-25,85.8,60.8,73.2,41.4,,82.8,0.0,0.0,0.0,0.0,11.4,18.4,120.0,9.7,24.6,33.66,1017.6,262.6,14.2,Smoke Or Haze,,Clear
34.25145,-117.4546,2021-08-28,99.6,70.8,82.4,52.5,,96.0,0.0,0.0,0.0,0.0,15.2,23.0,185.0,9.7,6.7,39.7,1006.9,477.3,25.8,,,Clear
41.459,-122.329,2021-06-24,89.7,49.4,71.1,43.1,,85.9,0.0,0.0,0.0,0.0,6.6,33.3,86.26,9.9,6.6,41.65,1017.4,377.4,23.1,Light Rain,,Clear
37.962933,-120.402221,2021-08-26,92.7,56.8,74.5,38.7,,88.2,0.0,0.0,0.0,0.0,10.1,,242.58,9.7,3.9,33.66,1014.1,318.4,26.4,Smoke Or Haze,,Clear
38.0591827,-122.6131992,2021-09-01,72.0,46.8,58.6,50.2,,,0.0,0.0,0.0,0.0,17.3,17.2,262.25,7.8,26.6,75.92,1009.4,381.8,22.0,"Mist, Light Rain, Smoke Or Haze",,Partially cloudy
38.038795,-120.454797,2021-08-25,89.6,57.3,73.0,42.5,,85.8,0.0,0.0,0.0,0.0,9.2,,266.0,9.9,2.5,38.06,1015.7,244.5,19.4,,,Clear
38.529123,-120.731748,2021-09-05,92.7,66.8,79.8,30.4,,88.2,0.0,0.0,0.0,0.0,8.1,11.4,179.92,6.7,32.9,17.82,1016.5,388.6,21.0,Smoke Or Haze,,Partially cloudy
41.03877,-123.52733,2021-08-30,61.4,49.1,54.5,50.3,48.1,,0.0,0.0,0.0,0.0,13.6,25.3,257.83,7.8,59.3,86.57,1012.7,388.7,23.8,Mist,,Partially cloudy
34.6776,-120.09009,2021-09-06,92.8,54.0,70.0,54.8,,90.6,0.0,0.0,0.0,0.0,12.4,19.7,153.29,7.4,15.1,65.33,1013.8,374.9,20.2,"Mist, Fog, Smoke Or Haze",,Clear
